id	text
encounter_option@option_title@0076	礼物
encounter_option@option_title@0077	提问
encounter_option@option_title@0078	报恩
encounter_option@option_title@0079	采集
encounter_option@option_title@0080	保管
encounter_option@option_title@0081	复活
encounter_option@option_title@0082	制作
encounter_option@option_title@0083	合作
encounter_option@option_title@0084	采摘
encounter_option@option_title@0085	吸入
encounter_option@option_title@0086	注入
encounter_option@option_title@0087	隐身
encounter_option@option_title@0088	成长
encounter_option@option_title@0089	反应
encounter_option@option_title@0090	协商
encounter_option@option_title@0091	出售
encounter_option@option_title@0092	控诉
encounter_option@option_title@0093	抽取
encounter_option@option_title@0094	反驳
encounter_option@option_title@0095	共情
encounter_option@option_title@0096	关心
encounter_option@option_title@0097	问候
encounter_option@option_title@0098	欣赏
encounter_option@option_title@0099	祈愿
encounter_option@option_title@0100	选择
encounter_option@option_title@0101	谎言
encounter_option@option_title@0102	坦承
encounter_option@option_title@0103	批评
encounter_option@option_title@0104	入教
encounter_option@option_title@0105	逃避
encounter_option@option_title@0106	参与
encounter_option@option_title@0107	献身
encounter_option@option_title@0108	祈祷
encounter_option@option_title@0109	举发
encounter_option@option_title@0110	治愈
encounter_option@option_title@0111	净化
encounter_option@option_title@0112	确认
encounter_option@option_title@0113	信号
encounter_option@option_title@0114	合作
encounter_option@option_title@0115	否认
encounter_option@option_title@0116	陷阱
encounter_option@option_title@0117	膜拜
encounter_option@option_title@0118	恳求
encounter_option@option_title@0119	仪式
encounter_option@option_title@0120	渴望
encounter_option@option_title@0121	命令
encounter_option@option_title@0122	干扰
encounter_option@option_title@0123	措施
encounter_option@option_title@0124	压制
encounter_option@option_title@0125	道歉
encounter_option@option_title@0126	进入
encounter_option@option_title@0127	鼓励
encounter_option@option_title@0128	识破
encounter_option@option_title@0129	请求
encounter_option@option_title@0130	启动
encounter_option@option_title@0131	服用
encounter_option@option_title@0132	恢复
encounter_option@option_title@0133	强化
encounter_option@option_title@0134	挑衅
encounter_option@option_title@0135	骇入
encounter_option@option_title@0136	运作
encounter_option@option_title@0137	控制
encounter_option@option_title@0138	解锁
encounter_option@option_title@0139	记录
encounter_option@option_title@0140	进入
encounter_option@option_title@0141	忏悔
encounter_option@option_title@0142	牺牲
encounter_option@option_title@0143	抵抗
encounter_option@option_title@0144	赞扬
encounter_option@option_title@0145	反抗
encounter_option@option_title@0146	渴望
encounter_option@option_title@0147	警戒
encounter_option@option_title@0148	移除
encounter_option@option_title@0149	适应
encounter_option@option_title@0150	克服
encounter_option@option_title@0151	资讯
encounter_option@option_title@0152	进行
encounter_option@option_title@0153	破坏
encounter_option@option_title@0154	参加
encounter_option@option_title@0155	胜负
encounter_option@option_title@0156	诱导
encounter_option@option_title@0157	等待
encounter_option@option_title@0158	开采
encounter_option@option_title@0159	强压
encounter_option@option_title@0160	手段
encounter_option@option_title@0161	毅力
encounter_option@option_title@0162	冷静
encounter_option@option_title@0163	工作
encounter_option@option_title@0164	贪食
encounter_option@option_title@0165	诱导
encounter_option@option_title@0166	应对
encounter_option@option_title@0167	辅助
encounter_option@option_title@0168	捐赠
encounter_option@option_title@0169	相约
encounter_option@option_title@0170	供餐
encounter_option@option_title@0171	约定
encounter_option@option_title@0172	自愿
encounter_option@option_title@0173	调查
encounter_option@option_title@0174	接触
encounter_option@option_title@0175	决定
encounter_option@option_title@0176	协心
encounter_option@option_title@0177	回答
encounter_option@option_title@0178	献上
encounter_option@option_title@0179	靠近
encounter_option@option_title@0180	料理
encounter_option@option_title@0181	帮助
encounter_option@option_title@0182	离开
encounter_option@option_title@0183	对话
encounter_option@option_title@0184	真相
encounter_option@option_title@0185	处理
encounter_option@option_title@0186	荣誉
encounter_option@option_title@0187	处理
encounter_option@option_title@0188	搜索
encounter_option@option_title@0189	哀悼
encounter_option@option_title@0190	威胁
encounter_option@select_link_nb_condition_id@or	或
encounter_option@simple_flavor_text@intr_3000221_sp1	检查岩石
encounter_option@simple_flavor_text@intr_3000221_sp2	检查岩石
encounter_option@simple_flavor_text@intr_alice_model_sp1	少女掉落的娃娃
encounter_option@simple_flavor_text@intr_android_sp1	查看机器人
encounter_option@simple_flavor_text@intr_blackmarket_box_sp1	盗贼群的行李1
encounter_option@simple_flavor_text@intr_blackmarket_box_sp2	盗贼群的行李2
encounter_option@simple_flavor_text@intr_blackmarket_box_sp3	盗贼群的行李3
encounter_option@simple_flavor_text@intr_blackmarket_box_sp4	盗贼群的行李4
encounter_option@simple_flavor_text@intr_critias_treasure_box_sp1	触碰宝箱
encounter_option@simple_flavor_text@intr_critias_treasure_box_sp2	触碰宝箱
encounter_option@simple_flavor_text@intr_critias_treasure_box_sp3	触碰宝箱
encounter_option@simple_flavor_text@intr_critias_treasurebox2_sp1	宝箱
encounter_option@simple_flavor_text@intr_critias_treasurebox2_sp2	宝箱
encounter_option@simple_flavor_text@intr_critias_treasurebox2_sp3	宝箱
encounter_option@simple_flavor_text@intr_critias_treasurebox2_sp4	宝箱
encounter_option@simple_flavor_text@intr_critias_treasurebox_sp1	触碰箱子
encounter_option@simple_flavor_text@intr_darkstar_box2_sp1	查看箱子
encounter_option@simple_flavor_text@intr_darkstar_box4_sp1	查看箱子
encounter_option@simple_flavor_text@intr_darkstar_box6_sp1	查看箱子
encounter_option@simple_flavor_text@intr_darkstar_box_sp1	暗星宝箱
encounter_option@simple_flavor_text@intr_darkstar_box_sp2	暗星宝箱（锁定）
encounter_option@simple_flavor_text@intr_delta_battery_sp1	捡起超元素电池
encounter_option@simple_flavor_text@intr_delta_factory_guide_sp1	查看研究报告
encounter_option@simple_flavor_text@intr_earth_android_04_sp1	查看机器人
encounter_option@simple_flavor_text@intr_earth_box1_sp1	宝箱
encounter_option@simple_flavor_text@intr_earth_box2_sp1	宝箱
encounter_option@simple_flavor_text@intr_earth_box3_sp1	宝箱
encounter_option@simple_flavor_text@intr_earth_box9_sp1	查看遗留的物品
encounter_option@simple_flavor_text@intr_gold_mane_footprint_sp1	查看燃烧的脚印
encounter_option@simple_flavor_text@intr_invader_box_sp1	偷走箱子里的物品
encounter_option@simple_flavor_text@intr_invader_find_eqip_sp1	一起寻找材料
encounter_option@simple_flavor_text@intr_mane_footprint_sp1	查看巨大的脚印
encounter_option@simple_flavor_text@intr_mystery_darkstar_box_sp1	查看箱子里的物品
encounter_option@simple_flavor_text@intr_mystery_darkstar_box_sp2	查看箱子里的物品
encounter_option@simple_flavor_text@intr_mystery_darkstar_box_sp3	查看箱子里的物品
encounter_option@simple_flavor_text@intr_mystery_darkstar_box_sp4	查看箱子里的物品
encounter_option@simple_flavor_text@intr_nest_on_sp1	查看紫色球体
encounter_option@simple_flavor_text@intr_nest_on_sp2	查看紫色球体
encounter_option@simple_flavor_text@intr_obelisk_prop_sp1	查看方尖碑的残骸
encounter_option@simple_flavor_text@intr_purple_powder_dice_sp1	查看掉在地上的粉末
encounter_option@simple_flavor_text@intr_purple_powder_sp1	查看掉在地上的粉末
encounter_option@simple_flavor_text@intr_secred_darkstar_rootybox1_sp1	打开暗星宝箱
encounter_option@simple_flavor_text@intr_secred_darkstar_rootybox1_sp2	打开暗星宝箱
encounter_option@simple_flavor_text@intr_secred_dying_darkstar_with_rootybox_sp1	查看盗猎者的尸体
encounter_option@simple_flavor_text@intr_secred_dying_darkstar_with_rootybox_sp2	打开锁住的箱子
encounter_option@simple_flavor_text@intr_secred_dying_darkstar_with_rootybox_sp3	用钥匙打开锁住的箱子
encounter_option@simple_flavor_text@intr_secred_ending_hole_sp1	将火种放入圆盘
encounter_option@simple_flavor_text@intr_secred_ending_hole_sp2	将火种放入圆盘
encounter_option@simple_flavor_text@intr_secred_ending_hole_sp3	将火种放入圆盘
encounter_option@simple_flavor_text@intr_secred_ending_hole_sp4	将火种放入圆盘
encounter_option@simple_flavor_text@intr_secred_ending_hole_sp5	检查圆盘
encounter_option@simple_flavor_text@intr_secred_helmat_sp1	查看遗留的物品
encounter_option@simple_flavor_text@intr_secred_helmet_sp1	查看遗留的物品
encounter_option@simple_flavor_text@intr_soul_extractor_sp1	尝试解锁火焰提炼器
encounter_option@simple_flavor_text@intr_spaitz_lamp_sp1	查看提灯
encounter_option@simple_flavor_text@intr_spawning_incubation_sp1	查看流出的液体
encounter_option@simple_flavor_text@intr_survivor_bag_sp1	查看遗留的物品
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp1	放在角落的箱子
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp2	炖锅中的汤
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp3	书架上的药水
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp4	内侧入口的箱子
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp5	最深处的箱子
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp6	桌上的地图
encounter_option@simple_flavor_text@intr_temp_prop_mini2_sp7	下方的圆筒
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp1	可疑的痕迹
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp2	可疑的痕迹
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp3	可疑的痕迹
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp4	可疑的痕迹
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp5	可疑的痕迹
encounter_option@simple_flavor_text@intr_temp_prop_mini_sp6	可疑的痕迹
encounter_option@simple_flavor_text@intr_uk_904_s01_03b_sp1	查看贝壳
encounter_option@simple_flavor_text@uk_000_s01_01_s1	购买HP增加药水
encounter_option@simple_flavor_text@uk_000_s01_01_s2	购买技能书
encounter_option@simple_flavor_text@uk_000_s01_01_s3	花高价要求购买VIP商品
encounter_option@simple_flavor_text@uk_000_s01_01_s4	查看高级技能书
encounter_option@simple_flavor_text@uk_000_s01_01_s5	要求高级药水
encounter_option@simple_flavor_text@uk_000_s01_01_s6	掠夺信用点数
encounter_option@simple_flavor_text@uk_000_s01_02_s1	触碰红色球体
encounter_option@simple_flavor_text@uk_000_s01_02_s2	将手继续放在球体上
encounter_option@simple_flavor_text@uk_000_s01_02_s3	将手继续放在球体上
encounter_option@simple_flavor_text@uk_000_s01_02_s4	将手继续放在球体上
encounter_option@simple_flavor_text@uk_000_s01_02_s5	将手继续放在球体上
encounter_option@simple_flavor_text@uk_000_s01_02_s6	破坏祭坛球体
encounter_option@simple_flavor_text@uk_000_s01_02_s7	在祭坛献上鲜血
encounter_option@simple_flavor_text@uk_000_s01_02_s8	移开手
encounter_option@simple_flavor_text@uk_000_s01_03_s1	攻击一般怪物
encounter_option@simple_flavor_text@uk_000_s01_03_s2	攻击精英怪物
encounter_option@simple_flavor_text@uk_000_s01_03_s3	攻击BOSS怪物
encounter_option@simple_flavor_text@uk_000_s01_03_s4	忽略
encounter_option@simple_flavor_text@uk_000_s01_04-1_s1	离开
encounter_option@simple_flavor_text@uk_000_s01_04-2_s1	快速支援
encounter_option@simple_flavor_text@uk_000_s01_04-2_s2	搜查暗星袋子
encounter_option@simple_flavor_text@uk_000_s01_04-2_s3	喝下恢复浓缩原液
encounter_option@simple_flavor_text@uk_000_s01_04_s1	进入废弃的仓库
encounter_option@simple_flavor_text@uk_000_s01_04_s2	进入废弃的仓库
encounter_option@simple_flavor_text@uk_000_s01_04_s3	忽略
encounter_option@simple_flavor_text@uk_000_s01_11_s1	打开
encounter_option@simple_flavor_text@uk_000_s01_11_s2	忽略
encounter_option@simple_flavor_text@uk_000_t02_01_s1	功能发动！
encounter_option@simple_flavor_text@uk_000_t02_01_s2	触发结束
encounter_option@simple_flavor_text@uk_000_t02_02_s1	功能发动！
encounter_option@simple_flavor_text@uk_000_t02_02_s2	离开
encounter_option@simple_flavor_text@uk_000_t02_03_s1	推送—类型
encounter_option@simple_flavor_text@uk_000_t02_03_s2	商人类型—赛克瑞德
encounter_option@simple_flavor_text@uk_000_t02_03_s3	商人类型—斯普利兹
encounter_option@simple_flavor_text@uk_000_t02_04_s1	使用奖励获得货币
encounter_option@simple_flavor_text@uk_000_t02_04_s2	无战斗效果下获得货币
encounter_option@simple_flavor_text@uk_000_t02_04_s3	确认运作状态
encounter_option@simple_flavor_text@uk_000_t03_01_s1	离开
encounter_option@simple_flavor_text@uk_000_t03_02_s1	离开
encounter_option@simple_flavor_text@uk_000_t03_03_s1	离开
encounter_option@simple_flavor_text@uk_000_t03_04_s1	离开
encounter_option@simple_flavor_text@uk_000_t03_05_s1	获得生命之火
encounter_option@simple_flavor_text@uk_000_t03_05_s2	移除生命之火
encounter_option@simple_flavor_text@uk_000_t03_05_s3	提升精灵友好度
encounter_option@simple_flavor_text@uk_000_t03_06_s1	活佛1
encounter_option@simple_flavor_text@uk_000_t03_06_s2	活佛2
encounter_option@simple_flavor_text@uk_000_t03_06_s3	活佛3
encounter_option@simple_flavor_text@uk_000_t03_07a_s1	重复选项
encounter_option@simple_flavor_text@uk_000_t03_07a_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_07b_s1	重复选项
encounter_option@simple_flavor_text@uk_000_t03_07b_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_07c_s1	重复选项
encounter_option@simple_flavor_text@uk_000_t03_07c_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_08_s1	重复选项
encounter_option@simple_flavor_text@uk_000_t03_08_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_09_s1	重复选项
encounter_option@simple_flavor_text@uk_000_t03_09_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_10_s1	获得卡厄思教团初阶服装
encounter_option@simple_flavor_text@uk_000_t03_10_s2	获得卡厄思教团中阶服装
encounter_option@simple_flavor_text@uk_000_t03_10_s3	离开
encounter_option@simple_flavor_text@uk_000_t03_11_s1	教团级别提升确认用（初阶）
encounter_option@simple_flavor_text@uk_000_t03_11_s2	教团级别提升确认用（中阶）
encounter_option@simple_flavor_text@uk_000_t03_11_s3	离开
encounter_option@simple_flavor_text@uk_000_t03_12_s1	获得德尔塔工厂电池
encounter_option@simple_flavor_text@uk_000_t03_12_s2	消耗德尔塔工厂电池
encounter_option@simple_flavor_text@uk_000_t03_12_s3	离开
encounter_option@simple_flavor_text@uk_000_t03_13_s1	德尔塔工厂等级提升确认用
encounter_option@simple_flavor_text@uk_000_t03_13_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_14-1_s1	友好度提升确认用
encounter_option@simple_flavor_text@uk_000_t03_14-1_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_14-2_s1	工厂运作等级提升确认用
encounter_option@simple_flavor_text@uk_000_t03_14-2_s2	离开
encounter_option@simple_flavor_text@uk_000_t03_14_s1	盗猎者友好度提升
encounter_option@simple_flavor_text@uk_000_t03_14_s2	获得电池
encounter_option@simple_flavor_text@uk_000_t03_14_s3	使用电池
encounter_option@simple_flavor_text@uk_000_t04_01_s1	离开
encounter_option@simple_flavor_text@uk_000_t04_02_s1	离开
encounter_option@simple_flavor_text@uk_000_t04_03_s1	离开
encounter_option@simple_flavor_text@uk_000_t04_04_s1	离开
encounter_option@simple_flavor_text@uk_100_s04_04a_s1	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04a_s2	搜索奥德赛号的残骸
encounter_option@simple_flavor_text@uk_100_s04_04a_s3	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04a_s4	离开
encounter_option@simple_flavor_text@uk_100_s04_04b-1_s1	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b-1_s2	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b-1_s3	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b-1_s4	购买废品
encounter_option@simple_flavor_text@uk_100_s04_04b-1_s5	离开
encounter_option@simple_flavor_text@uk_100_s04_04b_s1	询问有关奥德赛号的事
encounter_option@simple_flavor_text@uk_100_s04_04b_s2	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s3	搜索奥德赛号的残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s4	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s5	搜索奥德赛号的残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s6	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s7	搜索奥德赛号的残骸
encounter_option@simple_flavor_text@uk_100_s04_04b_s8	购买废品
encounter_option@simple_flavor_text@uk_100_s04_04b_s9	离开
encounter_option@simple_flavor_text@uk_100_s04_05a_s1	提议进行交易
encounter_option@simple_flavor_text@uk_100_s04_05a_s2	偷走物品
encounter_option@simple_flavor_text@uk_100_s04_05b_s1	打开箱子
encounter_option@simple_flavor_text@uk_100_s04_05b_s2	破坏大门
encounter_option@simple_flavor_text@uk_100_s04_05b_s3	输入密码
encounter_option@simple_flavor_text@uk_100_s04_05b_s4	带走机器人
encounter_option@simple_flavor_text@uk_100_s04_05b_s5	启动机器人
encounter_option@simple_flavor_text@uk_100_s04_05b_sp1	查看机器人
encounter_option@simple_flavor_text@uk_100_s04_05b_sp2	宝箱
encounter_option@simple_flavor_text@uk_100_s04_05b_sp3	宝箱
encounter_option@simple_flavor_text@uk_100_s04_05b_sp4	宝箱
encounter_option@simple_flavor_text@uk_100_s04_05c_s1	搜索尸体
encounter_option@simple_flavor_text@uk_100_s04_05c_s2	搜索残骸
encounter_option@simple_flavor_text@uk_100_s04_05c_s4	带走机器人
encounter_option@simple_flavor_text@uk_100_s04_05c_s5	启动机器人
encounter_option@simple_flavor_text@uk_100_s04_05c_sp1	查看机器人
encounter_option@simple_flavor_text@uk_100_s04_10_s1	查看实验日志
encounter_option@simple_flavor_text@uk_100_s04_10_s2	喝下试剂
encounter_option@simple_flavor_text@uk_100_s04_10_s3	喝下超能
encounter_option@simple_flavor_text@uk_100_s04_10_s4	拿起注射器
encounter_option@simple_flavor_text@uk_100_s04_10_s5	拿起战斗觉醒剂
encounter_option@simple_flavor_text@uk_100_s04_13_s1	阅读记录
encounter_option@simple_flavor_text@uk_100_s04_13_s2	打开实验胶囊
encounter_option@simple_flavor_text@uk_100_s04_13_s3	打开药品箱
encounter_option@simple_flavor_text@uk_100_s04_14a-1_s1	确认记录
encounter_option@simple_flavor_text@uk_100_s04_14a-1_s2	使用恢复装置
encounter_option@simple_flavor_text@uk_100_s04_14a-1_s3	使用增强装置
encounter_option@simple_flavor_text@uk_100_s04_14a_s1	进入舰载机
encounter_option@simple_flavor_text@uk_100_s04_14a_s2	拿走能源
encounter_option@simple_flavor_text@uk_100_s04_14a_s3	启动机器人
encounter_option@simple_flavor_text@uk_100_s04_14b_s1	偷走能源
encounter_option@simple_flavor_text@uk_100_s04_14b_s2	启动机器人
encounter_option@simple_flavor_text@uk_100_s04_14b_s3	偷走持有物
encounter_option@simple_flavor_text@uk_100_s04_14b_s4	离开
encounter_option@simple_flavor_text@uk_100_s04_15-1_s1	查看生存者的状态
encounter_option@simple_flavor_text@uk_100_s04_15-2_s1	查看发生战斗的地方
encounter_option@simple_flavor_text@uk_100_s04_15_s1	偷走包包
encounter_option@simple_flavor_text@uk_100_s04_15_s2	挑衅食人鬼
encounter_option@simple_flavor_text@uk_100_s04_15a_s1	检查包包
encounter_option@simple_flavor_text@uk_100_s04_15a_s2	离开此处
encounter_option@simple_flavor_text@uk_100_s04_18-1_s1	操作控制板
encounter_option@simple_flavor_text@uk_100_s04_18-1_s2	交给荷马
encounter_option@simple_flavor_text@uk_100_s04_18-1_s3	脱逃
encounter_option@simple_flavor_text@uk_100_s04_18-2_s1	带走有用的东西
encounter_option@simple_flavor_text@uk_100_s04_18-2_s2	带走有用的东西
encounter_option@simple_flavor_text@uk_100_s04_18_s1	交给荷马
encounter_option@simple_flavor_text@uk_100_s04_18_s2	按下按钮
encounter_option@simple_flavor_text@uk_100_s04_18_s3	带走有用的东西
encounter_option@simple_flavor_text@uk_100_s04_20-1_s1	从损坏的汽车中偷取物品
encounter_option@simple_flavor_text@uk_100_s04_20-2_s1	从严重破损的汽车中偷取物品
encounter_option@simple_flavor_text@uk_100_s04_20-3_s1	从破碎的汽车中偷取物品
encounter_option@simple_flavor_text@uk_100_s04_20_s1	忽略
encounter_option@simple_flavor_text@uk_100_s04_20_s2	撬开车门
encounter_option@simple_flavor_text@uk_100_s04_22-1_s1	跟著射击标记走
encounter_option@simple_flavor_text@uk_100_s04_22-1_s2	跟著补给标记走
encounter_option@simple_flavor_text@uk_100_s04_22-1_s3	带走机器人
encounter_option@simple_flavor_text@uk_100_s04_22-1_s4	启动机器人
encounter_option@simple_flavor_text@uk_100_s04_22-1_sp1	查看机器人
encounter_option@simple_flavor_text@uk_100_s04_22-1_sp2	宝箱
encounter_option@simple_flavor_text@uk_100_s04_22-1_sp3	宝箱
encounter_option@simple_flavor_text@uk_100_s04_22-2_s1	隐藏身体
encounter_option@simple_flavor_text@uk_100_s04_22_s1	跳进坑里
encounter_option@simple_flavor_text@uk_100_s04_22_s2	引诱怪物
encounter_option@simple_flavor_text@uk_100_s04_23_s1	搭乘升降机
encounter_option@simple_flavor_text@uk_100_s04_23a_s1	攻击食人鬼
encounter_option@simple_flavor_text@uk_100_s04_24_s1	开启射击装置
encounter_option@simple_flavor_text@uk_100_s04_24_s2	打开武器箱子
encounter_option@simple_flavor_text@uk_100_s04_33_s1	查看周围
encounter_option@simple_flavor_text@uk_100_s05_13_s1	阅读控制面板上的纪录
encounter_option@simple_flavor_text@uk_100_s05_13_s2	打开实验胶囊
encounter_option@simple_flavor_text@uk_100_s05_13_s3	打开药品箱
encounter_option@simple_flavor_text@uk_100_s05_90-1_s1	离开
encounter_option@simple_flavor_text@uk_100_s05_90_s1	进行治疗
encounter_option@simple_flavor_text@uk_100_s05_90_s2	减轻痛苦
encounter_option@simple_flavor_text@uk_100_s05_90_s3	带走倒下者的装备
encounter_option@simple_flavor_text@uk_100_s05_91-1_s1	剥下外壳制作防具
encounter_option@simple_flavor_text@uk_100_s05_91-1_s2	利用牙齿制作武器
encounter_option@simple_flavor_text@uk_100_s05_91_s1	逃跑
encounter_option@simple_flavor_text@uk_103_s01_01-1_s1	归还古代浮石
encounter_option@simple_flavor_text@uk_103_s01_01-1_s2	贩卖物品
encounter_option@simple_flavor_text@uk_103_s01_01-1_s3	说要卖浮石
encounter_option@simple_flavor_text@uk_103_s01_01-2_s1	询问有关兔子的事
encounter_option@simple_flavor_text@uk_103_s01_01-2_s2	卖给乌龟他想要的东西
encounter_option@simple_flavor_text@uk_103_s01_01-2_s3	贩卖物品
encounter_option@simple_flavor_text@uk_103_s01_01-2_s4	贩卖有趣的物品
encounter_option@simple_flavor_text@uk_103_s01_01-2_s5	贩卖有趣的物品
encounter_option@simple_flavor_text@uk_103_s01_01_s1	打开箱子
encounter_option@simple_flavor_text@uk_103_s01_01_s2	打开箱子
encounter_option@simple_flavor_text@uk_103_s01_01_s3	打开箱子
encounter_option@simple_flavor_text@uk_103_s01_02_s1	要求强力
encounter_option@simple_flavor_text@uk_103_s01_02_s2	要求治疗
encounter_option@simple_flavor_text@uk_103_s01_02_s3	要求包袱
encounter_option@simple_flavor_text@uk_103_s01_03-1_s1	支付费用
encounter_option@simple_flavor_text@uk_103_s01_03-1_s2	请求谅解
encounter_option@simple_flavor_text@uk_103_s01_03-1_s3	逃跑
encounter_option@simple_flavor_text@uk_103_s01_03_s1	品尝点心
encounter_option@simple_flavor_text@uk_103_s01_03_s2	偷走点心
encounter_option@simple_flavor_text@uk_103_s01_04_s1	询问有关乌龟的事
encounter_option@simple_flavor_text@uk_103_s01_04_s2	取出红色陨石碎片
encounter_option@simple_flavor_text@uk_103_s01_04_s3	抽取装备
encounter_option@simple_flavor_text@uk_103_s01_04_s4	抽取装备
encounter_option@simple_flavor_text@uk_103_s01_04_s5	离开
encounter_option@simple_flavor_text@uk_103_s01_05_s1	反驳
encounter_option@simple_flavor_text@uk_103_s01_05_s2	说服
encounter_option@simple_flavor_text@uk_103_s01_05_s3	提议同行
encounter_option@simple_flavor_text@uk_103_s01_05_s4	表示兴趣
encounter_option@simple_flavor_text@uk_103_s01_06_s1	热情地打招呼
encounter_option@simple_flavor_text@uk_103_s01_06_s2	热情地打招呼
encounter_option@simple_flavor_text@uk_103_s01_06_s3	热情地打招呼
encounter_option@simple_flavor_text@uk_103_s01_06_s4	热情地打招呼
encounter_option@simple_flavor_text@uk_103_s01_06_s5	说很可爱
encounter_option@simple_flavor_text@uk_103_s01_06_s6	说很可爱
encounter_option@simple_flavor_text@uk_103_s01_06_s7	说很可爱
encounter_option@simple_flavor_text@uk_103_s01_06_s8	说很可爱
encounter_option@simple_flavor_text@uk_103_s01_07_s1	说要当朋友
encounter_option@simple_flavor_text@uk_103_s01_07_s2	说要当朋友
encounter_option@simple_flavor_text@uk_103_s01_07_s3	递上先知的法杖
encounter_option@simple_flavor_text@uk_103_s01_07_s4	递上先知的法杖
encounter_option@simple_flavor_text@uk_103_s01_08-1-1_s1	听到最后
encounter_option@simple_flavor_text@uk_103_s01_08-1-1_s2	听到最后
encounter_option@simple_flavor_text@uk_103_s01_08-1-1_s3	听到最后
encounter_option@simple_flavor_text@uk_103_s01_08-1-1_s4	听到最后
encounter_option@simple_flavor_text@uk_103_s01_08-1-1_s5	醒来
encounter_option@simple_flavor_text@uk_103_s01_08-1_s1	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08-1_s2	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08-1_s3	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08-1_s4	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08-1_s5	醒来
encounter_option@simple_flavor_text@uk_103_s01_08_s1	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08_s2	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08_s3	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08_s4	专注于歌曲
encounter_option@simple_flavor_text@uk_103_s01_08_s5	拿走海螺
encounter_option@simple_flavor_text@uk_103_s01_08_s6	拿走海螺
encounter_option@simple_flavor_text@uk_103_s01_08_s7	忽略
encounter_option@simple_flavor_text@uk_103_s01_08_sp1	检查岩石
encounter_option@simple_flavor_text@uk_103_s01_08_sp2	检查岩石
encounter_option@simple_flavor_text@uk_103_s01_09_s1	捞起物品
encounter_option@simple_flavor_text@uk_103_s01_09_s2	捞起物品
encounter_option@simple_flavor_text@uk_103_s01_09_s3	捞起物品
encounter_option@simple_flavor_text@uk_103_s01_09_s4	装载物品并祈愿
encounter_option@simple_flavor_text@uk_103_s01_09_s5	忽略
encounter_option@simple_flavor_text@uk_103_s01_10_s1	送走痛苦的回忆
encounter_option@simple_flavor_text@uk_103_s01_10_s2	释放被困的记忆
encounter_option@simple_flavor_text@uk_103_s01_10_s3	释放被困的记忆
encounter_option@simple_flavor_text@uk_103_s01_10_s4	回忆起过往
encounter_option@simple_flavor_text@uk_103_s01_11-1_s1	说想免费被载
encounter_option@simple_flavor_text@uk_103_s01_11-1_s2	离开
encounter_option@simple_flavor_text@uk_103_s01_11_s1	询问有多快速
encounter_option@simple_flavor_text@uk_103_s01_11_s2	离开
encounter_option@simple_flavor_text@uk_103_s01_12_s1	钓鱼
encounter_option@simple_flavor_text@uk_103_s01_12_s2	购买鱼
encounter_option@simple_flavor_text@uk_103_s01_12_s3	拒绝
encounter_option@simple_flavor_text@uk_103_s01_13_s1	询问有关卡奥里的事
encounter_option@simple_flavor_text@uk_103_s01_13_s2	丢弃信用点数
encounter_option@simple_flavor_text@uk_103_s01_13_s3	隐瞒重量
encounter_option@simple_flavor_text@uk_103_s01_13_s4	说服
encounter_option@simple_flavor_text@uk_103_s01_14a_s1	离开
encounter_option@simple_flavor_text@uk_103_s01_14b_s1	要求信用点数
encounter_option@simple_flavor_text@uk_103_s01_14b_s2	要求赔偿损失
encounter_option@simple_flavor_text@uk_103_s01_14b_s3	离开
